Player,Team,Goals,Shots,Shots_Target,Assists,Fouls,Interceptions,Crosses,Time
Player 5,Atalanta,0,1.48733367025852,0.508790731430054,0.061552058905363,0.881007939577103,0.850881695747376,1.54759883880615,74.9484771490097
Player 6,Atalanta,0.161302343010902,1.44639658927917,0.569745063781738,0,1.08732879161835,0.890637427568436,1.55771914869547,72.0002871751785
Player 7,Atalanta,0.171882033348084,1.26152461767197,0.438222885131836,0.06145559437573,0.993768364191055,1.03091799467802,1.76594890654087,72.6058852672577
Player 8,Atalanta,0,1.0408630669117,0.329720884561539,0.078064346686006,1.04452595114708,1.11610436439514,1.77317187190056,72.1315583586693
Player 9,Atalanta,0,0.971585050225258,0.370656609535217,0,1.3000431060791,1.45712062716484,1.41414264217019,77.9798057675362
Player 10,Atalanta,0,0.700339064002037,0.243773803114891,0,0.976858347654343,1.40138339996338,1.06415348127484,74.8371800780296
Player 11,Atalanta,0,0.668286010622978,0.247275397181511,0,0.894416123628616,1.19082146137953,1.0640537366271,66.1908501386642
Player 12,Atalanta,0,0,0,0,0,0,0,11.9514192268252
Player 13,Atalanta,0,0,0.141567453742027,0,0.476944327354431,0.58881176635623,0,33.6194747686386
Player 14,Atalanta,0,0.739957481622696,0.2569939494133,0,0.490509860217571,0.432975877076387,0.800221599638462,35.8093716204166
Player 15,Atalanta,0,0.402478650212288,0.097946427762508,0,0.51761370152235,0.461094170808792,0.477836187928915,33.2513245940208
Player 16,Atalanta,0,0.491722077131271,0.185671731829643,0,0.448775291442871,0.411170028150082,0,31.4333719015121
Player 17,Atalanta,0,0,0,0,0.41339835524559,0,0,27.7053364366293
Player 18,Atalanta,0,0,0,0,0.299477320164442,0.498058468103409,0,19.3036174029112
Player 1,Juventus,0,0,0,0,0,0,0,75.2664110064507
Player 2,Juventus,0,0.511456653475761,0.159263104200363,0,0.918373823165894,1.56944611668587,0.783647783100605,75.0859037041664
Player 3,Juventus,0,0.899720817804336,0.28033509850502,0,0.961166441440582,1.24625438451767,1.41925560310483,68.9361184835434
Player 4,Juventus,0.124230295419693,1.16434302926064,0.380365550518036,0,1.00209778547287,1.17357464134693,1.20009509846568,71.7524683475494
Player 5,Juventus,0.18026414513588,1.48792123794556,0.523990869522095,0,0.94067969918251,0.816076129674912,1.53408292680979,72.5993323326111
Player 6,Juventus,0.162654250860214,1.30630680918694,0.527142345905304,0.101774141192436,0.895116031169891,0.747189000248909,1.39426160603762,70.8434200286865
Player 7,Juventus,0.040321107953787,1.15358844399452,0.459406614303589,0,0.924062579870224,0.994568452239037,1.53042990714312,71.1157438158989
Player 8,Juventus,0,1.16015422344208,0.375727355480194,0.045044059865177,0.97979274392128,0.984983325004577,1.65177024900913,72.8469318151474
Player 9,Juventus,0,0.76065831631422,0.287655830383301,0,0.995951220393181,1.21698415279388,1.44884698092937,73.9613282680512
Player 10,Juventus,0,0.826396532356739,0.303988486528397,0,0.878638580441475,1.26966563612223,1.50203462690115,72.6010596752167
Player 11,Juventus,0,0.65706641972065,0.261170029640198,0,0.882248997688293,1.297642596066,1.13496063277125,69.6097683906555
Player 12,Juventus,0,0,0,0,0,0,0,14.697092846036
Player 13,Juventus,0,0.378220047801733,0,0,0.571621268987656,0.80216009914875,0,39.9411237239838
Player 14,Juventus,0,0.628209576010704,0.224196940660477,0,0.574987813830376,0.543444931507111,0.797238945960999,36.8942147493362
Player 15,Juventus,0,0,0,0,0.476799130439758,0,0,31.821513324976
Player 16,Juventus,0,0,0.0774200335145,0,0.390000998973846,0,0,28.4012258797884
Player 17,Juventus,0,0.234910145401955,0.104738719761372,0,0.441944569349289,0.472614780068397,0,30.1740980148315
Player 18,Juventus,0,0,0.143503099679947,0,0.365604761987925,0.223801419138908,0,22.3091027140617
Player 1,Paris,0,0,0,0,0,0,0,78.5036087036133
Player 2,Paris,0,0.427248101681471,0,0,1.00257802009583,1.48970042169094,0.859685335308313,73.5583639144897
Player 3,Paris,0.113577410578728,0.821597263216972,0.29579883813858,0,0.872300505638123,1.56273683905602,1.08809135854244,72.5175714492798
Player 4,Paris,0.105196177959442,1.13314040005207,0.367163896560669,0.066488720476627,0.930565670132637,1.25541071593761,1.58882923424244,72.0659124851227
Player 5,Paris,0,1.48920162022114,0.508704781532288,0.061260832473636,0.880181506276131,0.850007139146328,1.55355427414179,74.965353012085
Player 6,Paris,0.161723479628563,1.44584250450134,0.569987058639526,0,1.08652801811695,0.892210498452187,1.55779430642724,72.0388096570969
Player 7,Paris,0.171685546636581,1.26570309698582,0.439576983451843,0.061158483847976,0.996209695935249,1.02952006459236,1.76549106836319,72.6441335678101
Player 8,Paris,0,1.04008086025715,0.329671829938889,0.077187594026327,1.04437793791294,1.11761908233166,1.77461840212345,72.1674418449402
Player 9,Paris,0,0.969214752316475,0.370006740093231,0,1.29959562420845,1.4604414999485,1.41537804156542,77.9858034849167
Player 10,Paris,0,0.699387617409229,0.243013933300972,0,0.977248772978783,1.40527501702309,1.06302900239825,74.8842775821686
Player 11,Paris,0,0.669266767799854,0.247550994157791,0,0.893746674060822,1.19214808940887,1.06393797323108,66.2056833505631
Player 12,Paris,0,0,0,0,0,0,0,11.8985741958022
Player 13,Paris,0,0,0.141708090901375,0,0.477366775274277,0.589696485549212,0,33.5998056828976
Player 14,Paris,0,0.740023039281368,0.257019877433777,0,0.491437003016472,0.433053735643625,0.797600205987692,35.8268061280251
Player 15,Paris,0,0.401068769395351,0.096832178533077,0,0.517242260277271,0.460650499910116,0.476020388305187,33.2380267977715
Player 16,Paris,0,0.490830555558205,0.185564056038857,0,0.448126390576363,0.412576153874397,0,31.4349415898323
Player 17,Paris,0,0,0,0,0.41432510688901,0,0,27.720603197813
Player 18,Paris,0,0,0,0,0.299677565693855,0.499283388257027,0,19.3309995532036
Player 1,Atalanta,0,0,0,0,0,0,0,75.4148596525192
Player 2,Atalanta,0,0.514462396502495,0.157471358776093,0,0.921399801969528,1.57253767549992,0.789345242083073,75.1875838637352
Player 3,Atalanta,0,0.900747939944267,0.281067192554474,0,0.959372967481613,1.2472675293684,1.42434732988477,69.0291550755501
Player 4,Atalanta,0.126444861292839,1.16071310639381,0.378621697425842,0,1.00216788053513,1.17370191961527,1.19697274640203,71.7869535088539
Player 5,Atalanta,0.17958465218544,1.48392102122307,0.523846685886383,0,0.939364060759544,0.816922083497047,1.53070222586393,72.5626194477081
Player 6,Atalanta,0.162949845194817,1.30408149957657,0.527044892311096,0.101893879473209,0.890417471528053,0.744604423642159,1.37879606336355,70.8253309130669
Player 7,Atalanta,0.042658090591431,1.16493424773216,0.463000029325485,0,0.925836652517319,0.993145443499088,1.5313345938921,71.1770302057266
